INTERVAL_DATETIME,REGIONID,LOAD_DATE,OPERATIONAL_DEMAND_POE10,OPERATIONAL_DEMAND_POE50,OPERATIONAL_DEMAND_POE90,LASTCHANGED
1/22/2023 23:00,NSW1,1/22/2023 22:27,7114,6998,6883,1/22/2023 22:27
1/22/2023 23:30,NSW1,1/22/2023 22:57,6971,6858,6745,1/22/2023 22:57
1/23/2023 0:00,NSW1,1/22/2023 22:57,6880,6754,6628,1/22/2023 22:57
1/23/2023 0:30,NSW1,1/22/2023 23:57,6723,6631,6538,1/22/2023 23:57
1/23/2023 1:00,NSW1,1/23/2023 0:27,6540,6450,6360,1/23/2023 0:27
1/23/2023 1:30,NSW1,1/23/2023 0:57,6293,6206,6120,1/23/2023 0:57
1/23/2023 2:00,NSW1,1/23/2023 1:27,6166,6081,5996,1/23/2023 1:27
1/23/2023 2:30,NSW1,1/23/2023 1:57,6083,6000,5916,1/23/2023 1:57
1/23/2023 3:00,NSW1,1/23/2023 2:27,6044,5961,5878,1/23/2023 2:27
1/23/2023 3:30,NSW1,1/23/2023 2:57,6081,5997,5913,1/23/2023 2:57
1/23/2023 4:00,NSW1,1/23/2023 3:27,6146,6062,5977,1/23/2023 3:27
1/23/2023 4:30,NSW1,1/23/2023 3:57,6350,6263,6176,1/23/2023 3:57
1/23/2023 5:00,NSW1,1/23/2023 4:27,6551,6461,6371,1/23/2023 4:27
1/23/2023 5:30,NSW1,1/23/2023 4:57,6870,6775,6681,1/23/2023 4:57
1/23/2023 6:00,NSW1,1/23/2023 5:27,7155,7056,6958,1/23/2023 5:27
1/23/2023 6:30,NSW1,1/23/2023 5:57,7328,7227,7126,1/23/2023 5:57
1/23/2023 7:00,NSW1,1/23/2023 6:27,7440,7338,7235,1/23/2023 6:27
1/23/2023 7:30,NSW1,1/23/2023 6:57,7516,7413,7309,1/23/2023 6:57
1/23/2023 8:00,NSW1,1/23/2023 7:27,7384,7282,7180,1/23/2023 7:27
1/23/2023 8:30,NSW1,1/23/2023 7:57,7267,7167,7067,1/23/2023 7:57
1/23/2023 9:00,NSW1,1/23/2023 8:27,6928,6833,6738,1/23/2023 8:27
1/23/2023 9:30,NSW1,1/23/2023 8:57,6798,6704,6610,1/23/2023 8:57
1/23/2023 10:00,NSW1,1/23/2023 9:27,6843,6749,6654,1/23/2023 9:27
1/23/2023 10:30,NSW1,1/23/2023 9:57,6849,6754,6660,1/23/2023 9:57
1/23/2023 11:00,NSW1,1/23/2023 10:27,7062,6965,6867,1/23/2023 10:27
1/23/2023 11:30,NSW1,1/23/2023 10:57,7107,7009,6911,1/23/2023 10:57
1/23/2023 12:00,NSW1,1/23/2023 11:27,7286,7186,7085,1/23/2023 11:27
1/23/2023 12:30,NSW1,1/23/2023 11:57,7184,7085,6986,1/23/2023 11:57
1/23/2023 13:00,NSW1,1/23/2023 12:27,6917,6821,6726,1/23/2023 12:27
1/23/2023 13:30,NSW1,1/23/2023 12:57,6819,6725,6631,1/23/2023 12:57
1/23/2023 14:00,NSW1,1/23/2023 13:27,6849,6754,6660,1/23/2023 13:27
1/23/2023 14:30,NSW1,1/23/2023 13:57,6890,6795,6701,1/23/2023 13:57
1/23/2023 15:00,NSW1,1/23/2023 14:27,7282,7182,7081,1/23/2023 14:27
1/23/2023 15:30,NSW1,1/23/2023 14:57,7553,7449,7345,1/23/2023 14:57
1/23/2023 16:00,NSW1,1/23/2023 15:27,7706,7600,7494,1/23/2023 15:27
1/23/2023 16:30,NSW1,1/23/2023 15:57,8005,7895,7785,1/23/2023 15:57
1/23/2023 17:00,NSW1,1/23/2023 16:27,8264,8150,8036,1/23/2023 16:27
1/23/2023 17:30,NSW1,1/23/2023 16:57,8384,8269,8153,1/23/2023 16:57
1/23/2023 18:00,NSW1,1/23/2023 17:27,8616,8498,8379,1/23/2023 17:27
1/23/2023 18:30,NSW1,1/23/2023 17:57,8570,8452,8334,1/23/2023 17:57
1/23/2023 19:00,NSW1,1/23/2023 18:27,8691,8572,8452,1/23/2023 18:27
1/23/2023 19:30,NSW1,1/23/2023 18:57,8535,8418,8300,1/23/2023 18:57
1/23/2023 20:00,NSW1,1/23/2023 19:27,8560,8443,8325,1/23/2023 19:27
1/23/2023 20:30,NSW1,1/23/2023 19:57,8464,8347,8231,1/23/2023 19:57
1/23/2023 21:00,NSW1,1/23/2023 20:27,8207,8094,7981,1/23/2023 20:27
1/23/2023 21:30,NSW1,1/23/2023 20:57,8094,7982,7871,1/23/2023 20:57
1/23/2023 22:00,NSW1,1/23/2023 21:27,7949,7840,7731,1/23/2023 21:27
1/23/2023 22:30,NSW1,1/23/2023 21:57,7872,7763,7655,1/23/2023 21:57
1/23/2023 23:00,NSW1,1/23/2023 22:27,7700,7594,7488,1/23/2023 22:27
1/23/2023 23:30,NSW1,1/23/2023 22:57,7550,7447,7343,1/23/2023 22:57
1/24/2023 0:00,NSW1,1/23/2023 22:57,7429,7314,7200,1/23/2023 22:57
1/24/2023 0:30,NSW1,1/23/2023 23:57,7206,7107,7007,1/23/2023 23:57
1/24/2023 1:00,NSW1,1/24/2023 0:27,7074,6962,6850,1/24/2023 0:27
1/24/2023 1:30,NSW1,1/24/2023 0:57,6807,6700,6592,1/24/2023 0:57
1/24/2023 2:00,NSW1,1/24/2023 1:27,6595,6491,6386,1/24/2023 1:27
1/24/2023 2:30,NSW1,1/24/2023 1:57,6449,6347,6245,1/24/2023 1:57
1/24/2023 3:00,NSW1,1/24/2023 2:27,6409,6307,6206,1/24/2023 2:27
1/24/2023 3:30,NSW1,1/24/2023 2:57,6405,6304,6203,1/24/2023 2:57
1/24/2023 4:00,NSW1,1/24/2023 3:27,6435,6333,6231,1/24/2023 3:27
1/24/2023 4:30,NSW1,1/24/2023 3:57,6619,6515,6410,1/24/2023 3:57
1/24/2023 5:00,NSW1,1/24/2023 4:27,6804,6696,6589,1/24/2023 4:27
1/24/2023 5:30,NSW1,1/24/2023 4:57,7075,6963,6851,1/24/2023 4:57
1/24/2023 6:00,NSW1,1/24/2023 5:27,7381,7264,7148,1/24/2023 5:27
1/24/2023 6:30,NSW1,1/24/2023 5:57,7528,7409,7290,1/24/2023 5:57
1/24/2023 7:00,NSW1,1/24/2023 6:27,7593,7473,7353,1/24/2023 6:27
1/24/2023 7:30,NSW1,1/24/2023 6:57,7569,7449,7330,1/24/2023 6:57
1/24/2023 8:00,NSW1,1/24/2023 7:27,7523,7404,7285,1/24/2023 7:27
1/24/2023 8:30,NSW1,1/24/2023 7:57,7337,7221,7105,1/24/2023 7:57
1/24/2023 9:00,NSW1,1/24/2023 8:27,6975,6864,6754,1/24/2023 8:27
1/24/2023 9:30,NSW1,1/24/2023 8:57,6873,6764,6655,1/24/2023 8:57
1/24/2023 10:00,NSW1,1/24/2023 9:27,6790,6683,6576,1/24/2023 9:27
1/24/2023 10:30,NSW1,1/24/2023 9:57,6842,6748,6653,1/24/2023 9:57
1/24/2023 11:00,NSW1,1/24/2023 10:27,6790,6696,6603,1/24/2023 10:27
1/24/2023 11:30,NSW1,1/24/2023 10:57,6867,6772,6678,1/24/2023 10:57
1/24/2023 12:00,NSW1,1/24/2023 11:27,6964,6868,6772,1/24/2023 11:27
1/24/2023 12:30,NSW1,1/24/2023 11:57,7066,6969,6872,1/24/2023 11:57
1/24/2023 13:00,NSW1,1/24/2023 12:27,7049,6952,6855,1/24/2023 12:27
1/24/2023 13:30,NSW1,1/24/2023 12:57,7181,7082,6983,1/24/2023 12:57
1/24/2023 14:00,NSW1,1/24/2023 13:27,7489,7386,7283,1/24/2023 13:27
1/24/2023 14:30,NSW1,1/24/2023 13:57,7898,7789,7681,1/24/2023 13:57
1/24/2023 15:00,NSW1,1/24/2023 14:27,8252,8139,8025,1/24/2023 14:27
1/24/2023 15:30,NSW1,1/24/2023 14:57,8549,8431,8313,1/24/2023 14:57
1/24/2023 16:00,NSW1,1/24/2023 15:27,8811,8690,8568,1/24/2023 15:27
1/24/2023 16:30,NSW1,1/24/2023 15:57,9118,8993,8867,1/24/2023 15:57
1/24/2023 17:00,NSW1,1/24/2023 16:27,9450,9319,9189,1/24/2023 16:27
1/24/2023 17:30,NSW1,1/24/2023 16:58,9583,9451,9319,1/24/2023 16:58
1/24/2023 18:00,NSW1,1/24/2023 17:28,9701,9568,9434,1/24/2023 17:28
1/24/2023 18:30,NSW1,1/24/2023 17:57,9920,9783,9646,1/24/2023 17:57
1/24/2023 19:00,NSW1,1/24/2023 18:27,9649,9516,9384,1/24/2023 18:27
1/24/2023 19:30,NSW1,1/24/2023 18:57,9565,9433,9302,1/24/2023 18:57
1/24/2023 20:00,NSW1,1/24/2023 19:27,9355,9226,9097,1/24/2023 19:27
1/24/2023 20:30,NSW1,1/24/2023 19:57,9080,8955,8830,1/24/2023 19:57
1/24/2023 21:00,NSW1,1/24/2023 20:27,8757,8637,8516,1/24/2023 20:27
1/24/2023 21:30,NSW1,1/24/2023 20:57,8584,8466,8348,1/24/2023 20:57
1/24/2023 22:00,NSW1,1/24/2023 21:27,8329,8214,8100,1/24/2023 21:27
1/24/2023 22:30,NSW1,1/24/2023 21:57,8206,8093,7980,1/24/2023 21:57
1/24/2023 23:00,NSW1,1/24/2023 22:27,7983,7873,7763,1/24/2023 22:27
1/24/2023 23:30,NSW1,1/24/2023 22:57,7730,7624,7518,1/24/2023 22:57
1/25/2023 0:00,NSW1,1/24/2023 22:57,7596,7479,7361,1/24/2023 22:57
1/25/2023 0:30,NSW1,1/24/2023 23:57,7398,7266,7133,1/24/2023 23:57
1/25/2023 1:00,NSW1,1/25/2023 0:27,7232,7103,6974,1/25/2023 0:27
1/25/2023 1:30,NSW1,1/25/2023 0:57,6924,6801,6677,1/25/2023 0:57
1/25/2023 2:00,NSW1,1/25/2023 1:27,6745,6624,6504,1/25/2023 1:27
1/25/2023 2:30,NSW1,1/25/2023 1:57,6570,6453,6335,1/25/2023 1:57
1/25/2023 3:00,NSW1,1/25/2023 2:27,6572,6455,6337,1/25/2023 2:27
1/25/2023 3:30,NSW1,1/25/2023 2:57,6541,6424,6307,1/25/2023 2:57
1/25/2023 4:00,NSW1,1/25/2023 3:27,6662,6543,6424,1/25/2023 3:27
1/25/2023 4:30,NSW1,1/25/2023 3:57,6791,6669,6548,1/25/2023 3:57
1/25/2023 5:00,NSW1,1/25/2023 4:27,6974,6850,6725,1/25/2023 4:27
1/25/2023 5:30,NSW1,1/25/2023 4:57,7292,7162,7032,1/25/2023 4:57
1/25/2023 6:00,NSW1,1/25/2023 5:27,7525,7391,7256,1/25/2023 5:27
1/25/2023 6:30,NSW1,1/25/2023 5:57,7759,7620,7481,1/25/2023 5:57
1/25/2023 7:00,NSW1,1/25/2023 6:27,7746,7608,7469,1/25/2023 6:27
1/25/2023 7:30,NSW1,1/25/2023 6:57,7798,7659,7519,1/25/2023 6:57
1/25/2023 8:00,NSW1,1/25/2023 7:27,7719,7581,7443,1/25/2023 7:27
1/25/2023 8:30,NSW1,1/25/2023 7:57,7425,7293,7160,1/25/2023 7:57
1/25/2023 9:00,NSW1,1/25/2023 8:27,7202,7074,6945,1/25/2023 8:27
1/25/2023 9:30,NSW1,1/25/2023 8:57,7189,7061,6932,1/25/2023 8:57
1/25/2023 10:00,NSW1,1/25/2023 9:27,7237,7108,6979,1/25/2023 9:27
1/25/2023 10:30,NSW1,1/25/2023 9:57,7196,7068,6939,1/25/2023 9:57
1/25/2023 11:00,NSW1,1/25/2023 10:27,7189,7061,6932,1/25/2023 10:27
1/25/2023 11:30,NSW1,1/25/2023 10:57,7049,6923,6797,1/25/2023 10:57
1/25/2023 12:00,NSW1,1/25/2023 11:27,7179,7051,6923,1/25/2023 11:27
1/25/2023 12:30,NSW1,1/25/2023 11:57,7133,7006,6878,1/25/2023 11:57
1/25/2023 13:00,NSW1,1/25/2023 12:27,7380,7249,7117,1/25/2023 12:27
1/25/2023 13:30,NSW1,1/25/2023 12:57,7493,7359,7225,1/25/2023 12:57
1/25/2023 14:00,NSW1,1/25/2023 13:27,7784,7645,7506,1/25/2023 13:27
1/25/2023 14:30,NSW1,1/25/2023 13:57,8031,7888,7744,1/25/2023 13:57
1/25/2023 15:00,NSW1,1/25/2023 14:27,8324,8176,8027,1/25/2023 14:27
1/25/2023 15:30,NSW1,1/25/2023 14:57,8490,8338,8187,1/25/2023 14:57
1/25/2023 16:00,NSW1,1/25/2023 15:27,9029,8868,8707,1/25/2023 15:27
1/25/2023 16:30,NSW1,1/25/2023 15:57,9488,9319,9149,1/25/2023 15:57
1/25/2023 17:00,NSW1,1/25/2023 16:27,9727,9553,9380,1/25/2023 16:27
1/25/2023 17:30,NSW1,1/25/2023 16:58,9930,9753,9576,1/25/2023 16:58
1/25/2023 18:00,NSW1,1/25/2023 17:28,10121,9940,9759,1/25/2023 17:28
1/25/2023 18:30,NSW1,1/25/2023 17:57,10155,9974,9792,1/25/2023 17:57
1/25/2023 19:00,NSW1,1/25/2023 18:27,10177,9995,9813,1/25/2023 18:27
1/25/2023 19:30,NSW1,1/25/2023 18:57,10107,9927,9746,1/25/2023 18:57
1/25/2023 20:00,NSW1,1/25/2023 19:27,9834,9658,9482,1/25/2023 19:27
1/25/2023 20:30,NSW1,1/25/2023 19:57,9587,9416,9245,1/25/2023 19:57
1/25/2023 21:00,NSW1,1/25/2023 20:27,9251,9085,8920,1/25/2023 20:27
1/25/2023 21:30,NSW1,1/25/2023 20:57,9084,8922,8759,1/25/2023 20:57
1/25/2023 22:00,NSW1,1/25/2023 21:27,8822,8665,8507,1/25/2023 21:27
1/25/2023 22:30,NSW1,1/25/2023 21:57,8639,8484,8330,1/25/2023 21:57
1/25/2023 23:00,NSW1,1/25/2023 22:27,8454,8303,8152,1/25/2023 22:27
1/25/2023 23:30,NSW1,1/25/2023 22:57,8123,7978,7833,1/25/2023 22:57
1/26/2023 0:00,NSW1,1/25/2023 22:57,7985,7812,7639,1/25/2023 22:57
1/26/2023 0:30,NSW1,1/25/2023 23:57,7698,7561,7423,1/25/2023 23:57
1/26/2023 1:00,NSW1,1/26/2023 0:27,7459,7325,7192,1/26/2023 0:27
1/26/2023 1:30,NSW1,1/26/2023 0:57,7153,7025,6897,1/26/2023 0:57
1/26/2023 2:00,NSW1,1/26/2023 1:27,6928,6804,6680,1/26/2023 1:27
1/26/2023 2:30,NSW1,1/26/2023 1:57,6801,6679,6558,1/26/2023 1:57
1/26/2023 3:00,NSW1,1/26/2023 2:27,6634,6515,6397,1/26/2023 2:27
1/26/2023 3:30,NSW1,1/26/2023 2:57,6602,6484,6366,1/26/2023 2:57
1/26/2023 4:00,NSW1,1/26/2023 3:27,6607,6489,6371,1/26/2023 3:27
1/26/2023 4:30,NSW1,1/26/2023 3:57,6666,6547,6427,1/26/2023 3:57
1/26/2023 5:00,NSW1,1/26/2023 4:27,6693,6573,6454,1/26/2023 4:27
1/26/2023 5:30,NSW1,1/26/2023 4:57,6803,6682,6560,1/26/2023 4:57
1/26/2023 6:00,NSW1,1/26/2023 5:27,6781,6660,6539,1/26/2023 5:27
1/26/2023 6:30,NSW1,1/26/2023 5:57,6796,6675,6553,1/26/2023 5:57
1/26/2023 7:00,NSW1,1/26/2023 6:27,6779,6658,6536,1/26/2023 6:27
1/26/2023 7:30,NSW1,1/26/2023 6:57,6688,6569,6449,1/26/2023 6:57
1/26/2023 8:00,NSW1,1/26/2023 7:27,6791,6670,6548,1/26/2023 7:27
1/26/2023 8:30,NSW1,1/26/2023 7:57,6657,6538,6419,1/26/2023 7:57
1/26/2023 9:00,NSW1,1/26/2023 8:27,6497,6381,6265,1/26/2023 8:27
1/26/2023 9:30,NSW1,1/26/2023 8:57,6513,6397,6280,1/26/2023 8:57
1/26/2023 10:00,NSW1,1/26/2023 9:27,6598,6480,6362,1/26/2023 9:27
1/26/2023 10:30,NSW1,1/26/2023 9:57,6652,6533,6415,1/26/2023 9:57
1/26/2023 11:00,NSW1,1/26/2023 10:27,6679,6560,6440,1/26/2023 10:27
1/26/2023 11:30,NSW1,1/26/2023 10:57,6946,6822,6697,1/26/2023 10:57
1/26/2023 12:00,NSW1,1/26/2023 11:27,7171,7043,6915,1/26/2023 11:27
1/26/2023 12:30,NSW1,1/26/2023 11:57,7412,7280,7148,1/26/2023 11:57
1/26/2023 13:00,NSW1,1/26/2023 12:27,7715,7577,7439,1/26/2023 12:27
1/26/2023 13:30,NSW1,1/26/2023 12:57,7917,7775,7634,1/26/2023 12:57
1/26/2023 14:00,NSW1,1/26/2023 13:27,8442,8291,8140,1/26/2023 13:27
1/26/2023 14:30,NSW1,1/26/2023 13:57,9444,9275,9106,1/26/2023 13:57
1/26/2023 15:00,NSW1,1/26/2023 14:27,9710,9536,9363,1/26/2023 14:27
1/26/2023 15:30,NSW1,1/26/2023 14:57,9490,9321,9151,1/26/2023 14:57
1/26/2023 16:00,NSW1,1/26/2023 15:27,9488,9318,9149,1/26/2023 15:27
1/26/2023 16:30,NSW1,1/26/2023 15:57,10108,9927,9747,1/26/2023 15:57
1/26/2023 17:00,NSW1,1/26/2023 16:27,10313,10129,9945,1/26/2023 16:27
1/26/2023 17:30,NSW1,1/26/2023 16:57,10484,10297,10109,1/26/2023 16:57
1/26/2023 18:00,NSW1,1/26/2023 17:27,10337,10153,9968,1/26/2023 17:27
1/26/2023 18:30,NSW1,1/26/2023 17:57,10256,10073,9890,1/26/2023 17:57
1/26/2023 19:00,NSW1,1/26/2023 18:27,10066,9886,9707,1/26/2023 18:27
1/26/2023 19:30,NSW1,1/26/2023 18:57,9980,9802,9623,1/26/2023 18:57
1/26/2023 20:00,NSW1,1/26/2023 19:27,9743,9569,9395,1/26/2023 19:27
1/26/2023 20:30,NSW1,1/26/2023 19:57,9459,9290,9121,1/26/2023 19:57
1/26/2023 21:00,NSW1,1/26/2023 20:27,9105,8942,8779,1/26/2023 20:27
1/26/2023 21:30,NSW1,1/26/2023 20:57,8854,8696,8538,1/26/2023 20:57
1/26/2023 22:00,NSW1,1/26/2023 21:27,8629,8475,8321,1/26/2023 21:27
1/26/2023 22:30,NSW1,1/26/2023 21:57,8413,8263,8113,1/26/2023 21:57
1/26/2023 23:00,NSW1,1/26/2023 22:27,8206,8059,7912,1/26/2023 22:27
1/26/2023 23:30,NSW1,1/26/2023 22:57,7982,7839,7697,1/26/2023 22:57
1/27/2023 0:00,NSW1,1/26/2023 22:57,7822,7653,7483,1/26/2023 22:57
1/27/2023 0:30,NSW1,1/26/2023 23:57,7577,7457,7337,1/26/2023 23:57
1/27/2023 1:00,NSW1,1/27/2023 0:27,7400,7283,7166,1/27/2023 0:27
1/27/2023 1:30,NSW1,1/27/2023 0:57,7076,6964,6852,1/27/2023 0:57
1/27/2023 2:00,NSW1,1/27/2023 1:27,6925,6816,6706,1/27/2023 1:27
1/27/2023 2:30,NSW1,1/27/2023 1:57,6750,6643,6537,1/27/2023 1:57
1/27/2023 3:00,NSW1,1/27/2023 2:27,6671,6566,6460,1/27/2023 2:27
1/27/2023 3:30,NSW1,1/27/2023 2:57,6630,6525,6421,1/27/2023 2:57
1/27/2023 4:00,NSW1,1/27/2023 3:27,6673,6567,6462,1/27/2023 3:27
1/27/2023 4:30,NSW1,1/27/2023 3:57,6791,6684,6576,1/27/2023 3:57
1/27/2023 5:00,NSW1,1/27/2023 4:27,7005,6880,6755,1/27/2023 4:27
1/27/2023 5:30,NSW1,1/27/2023 4:57,7266,7136,7006,1/27/2023 4:57
1/27/2023 6:00,NSW1,1/27/2023 5:27,7549,7414,7279,1/27/2023 5:27
1/27/2023 6:30,NSW1,1/27/2023 5:57,7795,7655,7516,1/27/2023 5:57
1/27/2023 7:00,NSW1,1/27/2023 6:27,7804,7664,7525,1/27/2023 6:27
1/27/2023 7:30,NSW1,1/27/2023 6:57,8124,7979,7834,1/27/2023 6:57
1/27/2023 8:00,NSW1,1/27/2023 7:27,8252,8105,7958,1/27/2023 7:27
1/27/2023 8:30,NSW1,1/27/2023 7:57,8376,8227,8077,1/27/2023 7:57
1/27/2023 9:00,NSW1,1/27/2023 8:27,8434,8284,8133,1/27/2023 8:27
1/27/2023 9:30,NSW1,1/27/2023 8:57,8346,8197,8048,1/27/2023 8:57
1/27/2023 10:00,NSW1,1/27/2023 9:27,8351,8202,8053,1/27/2023 9:27
1/27/2023 10:30,NSW1,1/27/2023 9:57,8097,7953,7808,1/27/2023 9:57
1/27/2023 11:00,NSW1,1/27/2023 10:27,7990,7848,7705,1/27/2023 10:27
1/27/2023 11:30,NSW1,1/27/2023 10:57,7793,7654,7515,1/27/2023 10:57
1/27/2023 12:00,NSW1,1/27/2023 11:27,7904,7763,7622,1/27/2023 11:27
1/27/2023 12:30,NSW1,1/27/2023 11:57,7917,7775,7634,1/27/2023 11:57
1/27/2023 13:00,NSW1,1/27/2023 12:27,8003,7860,7717,1/27/2023 12:27
1/27/2023 13:30,NSW1,1/27/2023 12:57,7970,7828,7686,1/27/2023 12:57
1/27/2023 14:00,NSW1,1/27/2023 13:27,8207,8060,7914,1/27/2023 13:27
1/27/2023 14:30,NSW1,1/27/2023 13:57,8267,8120,7972,1/27/2023 13:57
1/27/2023 15:00,NSW1,1/27/2023 14:27,8597,8444,8290,1/27/2023 14:27
1/27/2023 15:30,NSW1,1/27/2023 14:57,8955,8795,8635,1/27/2023 14:57
1/27/2023 16:00,NSW1,1/27/2023 15:27,9239,9074,8909,1/27/2023 15:27
1/27/2023 16:30,NSW1,1/27/2023 15:57,9801,9626,9451,1/27/2023 15:57
1/27/2023 17:00,NSW1,1/27/2023 16:27,10044,9864,9685,1/27/2023 16:27
1/27/2023 17:30,NSW1,1/27/2023 16:57,9903,9726,9549,1/27/2023 16:57
1/27/2023 18:00,NSW1,1/27/2023 17:27,9997,9818,9640,1/27/2023 17:27
1/27/2023 18:30,NSW1,1/27/2023 17:57,9818,9643,9467,1/27/2023 17:57
1/27/2023 19:00,NSW1,1/27/2023 18:27,9799,9624,9449,1/27/2023 18:27
1/27/2023 19:30,NSW1,1/27/2023 18:57,9708,9535,9362,1/27/2023 18:57
1/27/2023 20:00,NSW1,1/27/2023 19:27,9597,9426,9254,1/27/2023 19:27
1/27/2023 20:30,NSW1,1/27/2023 19:57,9348,9181,9014,1/27/2023 19:57
1/27/2023 21:00,NSW1,1/27/2023 20:27,9122,8960,8797,1/27/2023 20:27
1/27/2023 21:30,NSW1,1/27/2023 20:57,8974,8814,8653,1/27/2023 20:57
1/27/2023 22:00,NSW1,1/27/2023 21:27,8736,8580,8424,1/27/2023 21:27
1/27/2023 22:30,NSW1,1/27/2023 21:57,8602,8449,8295,1/27/2023 21:57
1/27/2023 23:00,NSW1,1/27/2023 22:27,8425,8275,8124,1/27/2023 22:27
1/27/2023 23:30,NSW1,1/27/2023 22:57,8201,8055,7908,1/27/2023 22:57
1/28/2023 0:00,NSW1,1/27/2023 22:57,8043,7869,7695,1/27/2023 22:57
1/28/2023 0:30,NSW1,1/27/2023 23:57,7734,7588,7442,1/27/2023 23:57
1/28/2023 1:00,NSW1,1/28/2023 0:27,7494,7353,7211,1/28/2023 0:27
1/28/2023 1:30,NSW1,1/28/2023 0:57,7251,7114,6977,1/28/2023 0:57
1/28/2023 2:00,NSW1,1/28/2023 1:28,7021,6888,6755,1/28/2023 1:28
1/28/2023 2:30,NSW1,1/28/2023 1:57,6881,6751,6621,1/28/2023 1:57
1/28/2023 3:00,NSW1,1/28/2023 2:28,6756,6629,6501,1/28/2023 2:28
1/28/2023 3:30,NSW1,1/28/2023 2:57,6698,6572,6445,1/28/2023 2:57
1/28/2023 4:00,NSW1,1/28/2023 3:27,6729,6601,6474,1/28/2023 3:27
1/28/2023 4:30,NSW1,1/28/2023 3:57,6772,6644,6516,1/28/2023 3:57
1/28/2023 5:00,NSW1,1/28/2023 4:28,6813,6684,6555,1/28/2023 4:28
1/28/2023 5:30,NSW1,1/28/2023 4:58,6956,6824,6693,1/28/2023 4:58
1/28/2023 6:00,NSW1,1/28/2023 5:28,7050,6917,6783,1/28/2023 5:28
1/28/2023 6:30,NSW1,1/28/2023 5:57,7204,7068,6931,1/28/2023 5:57
1/28/2023 7:00,NSW1,1/28/2023 6:27,7246,7109,6972,1/28/2023 6:27
1/28/2023 7:30,NSW1,1/28/2023 6:57,7434,7294,7153,1/28/2023 6:57
1/28/2023 8:00,NSW1,1/28/2023 7:27,7379,7240,7100,1/28/2023 7:27
1/28/2023 8:30,NSW1,1/28/2023 7:57,7381,7241,7102,1/28/2023 7:57
1/28/2023 9:00,NSW1,1/28/2023 8:27,7090,6956,6822,1/28/2023 8:27
1/28/2023 9:30,NSW1,1/28/2023 8:57,7015,6882,6749,1/28/2023 8:57
1/28/2023 10:00,NSW1,1/28/2023 9:27,7141,7006,6871,1/28/2023 9:27
1/28/2023 10:30,NSW1,1/28/2023 9:57,7026,6893,6760,1/28/2023 9:57
1/28/2023 11:00,NSW1,1/28/2023 10:27,7129,6994,6859,1/28/2023 10:27
1/28/2023 11:30,NSW1,1/28/2023 10:57,7272,7134,6997,1/28/2023 10:57
1/28/2023 12:00,NSW1,1/28/2023 11:27,7545,7402,7260,1/28/2023 11:27
1/28/2023 12:30,NSW1,1/28/2023 11:57,7779,7632,7485,1/28/2023 11:57
1/28/2023 13:00,NSW1,1/28/2023 12:27,7999,7848,7696,1/28/2023 12:27
1/28/2023 13:30,NSW1,1/28/2023 12:57,8175,8021,7866,1/28/2023 12:57
1/28/2023 14:00,NSW1,1/28/2023 13:28,8513,8352,8191,1/28/2023 13:28
1/28/2023 14:30,NSW1,1/28/2023 13:57,8854,8687,8519,1/28/2023 13:57
1/28/2023 15:00,NSW1,1/28/2023 14:27,9140,8967,8794,1/28/2023 14:27
1/28/2023 15:30,NSW1,1/28/2023 14:57,9566,9385,9204,1/28/2023 14:57
1/28/2023 16:00,NSW1,1/28/2023 15:27,9950,9761,9573,1/28/2023 15:27
1/28/2023 16:30,NSW1,1/28/2023 15:57,10212,10019,9826,1/28/2023 15:57
1/28/2023 17:00,NSW1,1/28/2023 16:27,10768,10564,10361,1/28/2023 16:27
1/28/2023 17:30,NSW1,1/28/2023 16:57,10888,10682,10476,1/28/2023 16:57
1/28/2023 18:00,NSW1,1/28/2023 17:27,11185,10973,10762,1/28/2023 17:27
1/28/2023 18:30,NSW1,1/28/2023 17:57,11102,10892,10683,1/28/2023 17:57
1/28/2023 19:00,NSW1,1/28/2023 18:27,10929,10722,10515,1/28/2023 18:27
1/28/2023 19:30,NSW1,1/28/2023 18:57,10822,10618,10413,1/28/2023 18:57
1/28/2023 20:00,NSW1,1/28/2023 19:27,10668,10466,10264,1/28/2023 19:27
1/28/2023 20:30,NSW1,1/28/2023 19:57,10322,10127,9931,1/28/2023 19:57
1/28/2023 21:00,NSW1,1/28/2023 20:27,9958,9769,9581,1/28/2023 20:27
1/28/2023 21:30,NSW1,1/28/2023 20:57,9643,9461,9279,1/28/2023 20:57
1/28/2023 22:00,NSW1,1/28/2023 21:27,9354,9177,9000,1/28/2023 21:27
1/28/2023 22:30,NSW1,1/28/2023 21:57,9106,8934,8761,1/28/2023 21:57
1/28/2023 23:00,NSW1,1/28/2023 22:27,8747,8581,8416,1/28/2023 22:27
1/28/2023 23:30,NSW1,1/28/2023 22:57,8466,8306,8146,1/28/2023 22:57
1/29/2023 0:00,NSW1,1/28/2023 22:57,8233,8041,7849,1/28/2023 22:57
1/29/2023 0:30,NSW1,1/28/2023 23:57,7951,7801,7650,1/28/2023 23:57
1/29/2023 1:00,NSW1,1/29/2023 0:27,7682,7537,7391,1/29/2023 0:27
1/29/2023 1:30,NSW1,1/29/2023 0:57,7435,7295,7154,1/29/2023 0:57
1/29/2023 2:00,NSW1,1/29/2023 1:28,7210,7073,6937,1/29/2023 1:28
