,INTERVAL_DATETIME,REGIONID,LOAD_DATE,OPERATIONAL_DEMAND_POE10,OPERATIONAL_DEMAND_POE50,OPERATIONAL_DEMAND_POE90,LASTCHANGED
8093,6/18/2022 14:00,NSW1,6/18/2022 13:27,7117,6999,6882,6/18/2022 13:27
8094,6/18/2022 14:30,NSW1,6/18/2022 13:57,7298,7177,7057,6/18/2022 13:57
8095,6/18/2022 15:00,NSW1,6/18/2022 14:27,7466,7343,7220,6/18/2022 14:27
8096,6/18/2022 15:30,NSW1,6/18/2022 14:57,7878,7748,7618,6/18/2022 14:57
8097,6/18/2022 16:00,NSW1,6/18/2022 15:27,8152,8018,7884,6/18/2022 15:27
8098,6/18/2022 16:30,NSW1,6/18/2022 15:57,8671,8528,8385,6/18/2022 15:57
8099,6/18/2022 17:00,NSW1,6/18/2022 16:27,9380,9226,9071,6/18/2022 16:27
8100,6/18/2022 17:30,NSW1,6/18/2022 16:57,10031,9866,9700,6/18/2022 16:57
8101,6/18/2022 18:00,NSW1,6/18/2022 17:27,10301,10132,9962,6/18/2022 17:27
8102,6/18/2022 18:30,NSW1,6/18/2022 17:57,10384,10213,10042,6/18/2022 17:57
8103,6/18/2022 19:00,NSW1,6/18/2022 18:27,10213,10045,9877,6/18/2022 18:27
8104,6/18/2022 19:30,NSW1,6/18/2022 18:57,10053,9888,9722,6/18/2022 18:57
8105,6/18/2022 20:00,NSW1,6/18/2022 19:27,9885,9722,9559,6/18/2022 19:27
8106,6/18/2022 20:30,NSW1,6/18/2022 19:57,9689,9529,9370,6/18/2022 19:57
8107,6/18/2022 21:00,NSW1,6/18/2022 20:27,9578,9420,9262,6/18/2022 20:27
8108,6/18/2022 21:30,NSW1,6/18/2022 20:57,9408,9253,9098,6/18/2022 20:57
8109,6/18/2022 22:00,NSW1,6/18/2022 21:27,9184,9033,8881,6/18/2022 21:27
8110,6/18/2022 22:30,NSW1,6/18/2022 21:57,9112,8961,8811,6/18/2022 21:57
8111,6/18/2022 23:00,NSW1,6/18/2022 22:27,8856,8710,8564,6/18/2022 22:27
8112,6/18/2022 23:30,NSW1,6/18/2022 22:57,8790,8645,8500,6/18/2022 22:57
8113,6/19/2022 0:00,NSW1,6/18/2022 22:57,8568,8402,8237,6/18/2022 22:57
8114,6/19/2022 0:30,NSW1,6/18/2022 23:57,8366,8228,8090,6/18/2022 23:57
8115,6/19/2022 1:00,NSW1,6/19/2022 0:27,8157,8023,7889,6/19/2022 0:27
8116,6/19/2022 1:30,NSW1,6/19/2022 0:57,7957,7826,7694,6/19/2022 0:57
8117,6/19/2022 2:00,NSW1,6/19/2022 1:28,7701,7574,7447,6/19/2022 1:28
8118,6/19/2022 2:30,NSW1,6/19/2022 1:58,7415,7293,7171,6/19/2022 1:58
8119,6/19/2022 3:00,NSW1,6/19/2022 2:28,7202,7084,6965,6/19/2022 2:28
8120,6/19/2022 3:30,NSW1,6/19/2022 2:57,7049,6933,6817,6/19/2022 2:57
8121,6/19/2022 4:00,NSW1,6/19/2022 3:28,7029,6913,6798,6/19/2022 3:28
8122,6/19/2022 4:30,NSW1,6/19/2022 3:57,7012,6896,6781,6/19/2022 3:57
8123,6/19/2022 5:00,NSW1,6/19/2022 4:27,7059,6943,6826,6/19/2022 4:27
8124,6/19/2022 5:30,NSW1,6/19/2022 4:57,7209,7091,6972,6/19/2022 4:57
8125,6/19/2022 6:00,NSW1,6/19/2022 5:27,7324,7204,7083,6/19/2022 5:27
8126,6/19/2022 6:30,NSW1,6/19/2022 5:57,7659,7533,7407,6/19/2022 5:57
8127,6/19/2022 7:00,NSW1,6/19/2022 6:27,7958,7827,7696,6/19/2022 6:27
8128,6/19/2022 7:30,NSW1,6/19/2022 6:57,8179,8044,7909,6/19/2022 6:57
8129,6/19/2022 8:00,NSW1,6/19/2022 7:27,8657,8514,8372,6/19/2022 7:27
8130,6/19/2022 8:30,NSW1,6/19/2022 7:57,8623,8481,8339,6/19/2022 7:57
8131,6/19/2022 9:00,NSW1,6/19/2022 8:27,8750,8606,8462,6/19/2022 8:27
8132,6/19/2022 9:30,NSW1,6/19/2022 8:57,8576,8435,8294,6/19/2022 8:57
8133,6/19/2022 10:00,NSW1,6/19/2022 9:27,8183,8049,7914,6/19/2022 9:27
8134,6/19/2022 10:30,NSW1,6/19/2022 9:57,7947,7816,7685,6/19/2022 9:57
8135,6/19/2022 11:00,NSW1,6/19/2022 10:27,7719,7592,7465,6/19/2022 10:27
8136,6/19/2022 11:30,NSW1,6/19/2022 10:57,7247,7128,7009,6/19/2022 10:57
8137,6/19/2022 12:00,NSW1,6/19/2022 11:27,6964,6849,6734,6/19/2022 11:27
8138,6/19/2022 12:30,NSW1,6/19/2022 11:57,6960,6846,6731,6/19/2022 11:57
8139,6/19/2022 13:00,NSW1,6/19/2022 12:27,6911,6797,6683,6/19/2022 12:27
8140,6/19/2022 13:30,NSW1,6/19/2022 12:57,6992,6877,6761,6/19/2022 12:57
8141,6/19/2022 14:00,NSW1,6/19/2022 13:27,7137,7019,6901,6/19/2022 13:27
8142,6/19/2022 14:30,NSW1,6/19/2022 13:57,7325,7204,7084,6/19/2022 13:57
8143,6/19/2022 15:00,NSW1,6/19/2022 14:27,7558,7433,7309,6/19/2022 14:27
8144,6/19/2022 15:30,NSW1,6/19/2022 14:57,8037,7904,7772,6/19/2022 14:57
8145,6/19/2022 16:00,NSW1,6/19/2022 15:27,8402,8264,8125,6/19/2022 15:27
8146,6/19/2022 16:30,NSW1,6/19/2022 15:57,8875,8728,8582,6/19/2022 15:57
8147,6/19/2022 17:00,NSW1,6/19/2022 16:27,9513,9356,9199,6/19/2022 16:27
8148,6/19/2022 17:30,NSW1,6/19/2022 16:57,10248,10079,9910,6/19/2022 16:57
8149,6/19/2022 18:00,NSW1,6/19/2022 17:27,10656,10480,10305,6/19/2022 17:27
8150,6/19/2022 18:30,NSW1,6/19/2022 17:57,10635,10460,10285,6/19/2022 17:57
8151,6/19/2022 19:00,NSW1,6/19/2022 18:27,10551,10377,10203,6/19/2022 18:27
8152,6/19/2022 19:30,NSW1,6/19/2022 18:57,10382,10211,10040,6/19/2022 18:57
8153,6/19/2022 20:00,NSW1,6/19/2022 19:27,10174,10007,9839,6/19/2022 19:27
8154,6/19/2022 20:30,NSW1,6/19/2022 19:57,9944,9780,9616,6/19/2022 19:57
8155,6/19/2022 21:00,NSW1,6/19/2022 20:27,9777,9616,9455,6/19/2022 20:27
8156,6/19/2022 21:30,NSW1,6/19/2022 20:57,9423,9268,9113,6/19/2022 20:57
8157,6/19/2022 22:00,NSW1,6/19/2022 21:27,9151,9000,8849,6/19/2022 21:27
8158,6/19/2022 22:30,NSW1,6/19/2022 21:57,8887,8741,8594,6/19/2022 21:57
8159,6/19/2022 23:00,NSW1,6/19/2022 22:27,8612,8470,8328,6/19/2022 22:27
8160,6/19/2022 23:30,NSW1,6/19/2022 22:57,8439,8300,8161,6/19/2022 22:57
8161,6/20/2022 0:00,NSW1,6/19/2022 22:57,8254,8095,7935,6/19/2022 22:57
8162,6/20/2022 0:30,NSW1,6/19/2022 23:57,8001,7891,7781,6/19/2022 23:57
8163,6/20/2022 1:00,NSW1,6/20/2022 0:27,7818,7711,7603,6/20/2022 0:27
8164,6/20/2022 1:30,NSW1,6/20/2022 0:57,7643,7538,7432,6/20/2022 0:57
8165,6/20/2022 2:00,NSW1,6/20/2022 1:27,7415,7313,7211,6/20/2022 1:27
8166,6/20/2022 2:30,NSW1,6/20/2022 1:57,7223,7123,7024,6/20/2022 1:57
8167,6/20/2022 3:00,NSW1,6/20/2022 2:27,7020,6923,6827,6/20/2022 2:27
8168,6/20/2022 3:30,NSW1,6/20/2022 2:57,6925,6830,6734,6/20/2022 2:57
8169,6/20/2022 4:00,NSW1,6/20/2022 3:27,6863,6769,6674,6/20/2022 3:27
8170,6/20/2022 4:30,NSW1,6/20/2022 3:57,6933,6837,6742,6/20/2022 3:57
8171,6/20/2022 5:00,NSW1,6/20/2022 4:27,7078,6980,6882,6/20/2022 4:27
8172,6/20/2022 5:30,NSW1,6/20/2022 4:57,7365,7263,7162,6/20/2022 4:57
8173,6/20/2022 6:00,NSW1,6/20/2022 5:27,7763,7656,7549,6/20/2022 5:27
8174,6/20/2022 6:30,NSW1,6/20/2022 5:57,8526,8408,8291,6/20/2022 5:57
8175,6/20/2022 7:00,NSW1,6/20/2022 6:27,9220,9093,8965,6/20/2022 6:27
8176,6/20/2022 7:30,NSW1,6/20/2022 6:57,9749,9615,9480,6/20/2022 6:57
8177,6/20/2022 8:00,NSW1,6/20/2022 7:27,10035,9897,9758,6/20/2022 7:27
8178,6/20/2022 8:30,NSW1,6/20/2022 7:57,9978,9840,9703,6/20/2022 7:57
8179,6/20/2022 9:00,NSW1,6/20/2022 8:27,9506,9375,9244,6/20/2022 8:27
8180,6/20/2022 9:30,NSW1,6/20/2022 8:57,9252,9125,8997,6/20/2022 8:57
8181,6/20/2022 10:00,NSW1,6/20/2022 9:27,8874,8752,8630,6/20/2022 9:27
8182,6/20/2022 10:30,NSW1,6/20/2022 9:57,8767,8646,8525,6/20/2022 9:57
8183,6/20/2022 11:00,NSW1,6/20/2022 10:27,8467,8351,8234,6/20/2022 10:27
8184,6/20/2022 11:30,NSW1,6/20/2022 10:57,8187,8074,7961,6/20/2022 10:57
8185,6/20/2022 12:00,NSW1,6/20/2022 11:27,8348,8233,8118,6/20/2022 11:27
8186,6/20/2022 12:30,NSW1,6/20/2022 11:57,8493,8376,8259,6/20/2022 11:57
8187,6/20/2022 13:00,NSW1,6/20/2022 12:27,8426,8310,8194,6/20/2022 12:27
8188,6/20/2022 13:30,NSW1,6/20/2022 12:57,8435,8319,8203,6/20/2022 12:57
8189,6/20/2022 14:00,NSW1,6/20/2022 13:27,8618,8500,8381,6/20/2022 13:27
8190,6/20/2022 14:30,NSW1,6/20/2022 13:57,8612,8494,8375,6/20/2022 13:57
8191,6/20/2022 15:00,NSW1,6/20/2022 14:27,8762,8641,8521,6/20/2022 14:27
8192,6/20/2022 15:30,NSW1,6/20/2022 14:57,8759,8638,8518,6/20/2022 14:57
8193,6/20/2022 16:00,NSW1,6/20/2022 15:27,9004,8880,8756,6/20/2022 15:27
8194,6/20/2022 16:30,NSW1,6/20/2022 15:57,9429,9299,9169,6/20/2022 15:57
8195,6/20/2022 17:00,NSW1,6/20/2022 16:27,10018,9880,9742,6/20/2022 16:27
8196,6/20/2022 17:30,NSW1,6/20/2022 16:57,10826,10677,10528,6/20/2022 16:57
8197,6/20/2022 18:00,NSW1,6/20/2022 17:27,11320,11164,11009,6/20/2022 17:27
8198,6/20/2022 18:30,NSW1,6/20/2022 17:57,11319,11164,11008,6/20/2022 17:57
8199,6/20/2022 19:00,NSW1,6/20/2022 18:27,11256,11101,10946,6/20/2022 18:27
8200,6/20/2022 19:30,NSW1,6/20/2022 18:57,10946,10795,10645,6/20/2022 18:57
8201,6/20/2022 20:00,NSW1,6/20/2022 19:27,10682,10535,10388,6/20/2022 19:27
8202,6/20/2022 20:30,NSW1,6/20/2022 19:57,10517,10372,10227,6/20/2022 19:57
8203,6/20/2022 21:00,NSW1,6/20/2022 20:27,10255,10114,9973,6/20/2022 20:27
8204,6/20/2022 21:30,NSW1,6/20/2022 20:57,9981,9844,9706,6/20/2022 20:57
8205,6/20/2022 22:00,NSW1,6/20/2022 21:27,9572,9440,9308,6/20/2022 21:27
8206,6/20/2022 22:30,NSW1,6/20/2022 21:57,9409,9280,9150,6/20/2022 21:57
8207,6/20/2022 23:00,NSW1,6/20/2022 22:27,9116,8991,8865,6/20/2022 22:27
8208,6/20/2022 23:30,NSW1,6/20/2022 22:57,8935,8812,8689,6/20/2022 22:57
8209,6/21/2022 0:00,NSW1,6/20/2022 22:57,8797,8661,8525,6/20/2022 22:57
8210,6/21/2022 0:30,NSW1,6/20/2022 23:57,8606,8474,8342,6/20/2022 23:57
8211,6/21/2022 1:00,NSW1,6/21/2022 0:27,8470,8340,8210,6/21/2022 0:27
8212,6/21/2022 1:30,NSW1,6/21/2022 0:57,8274,8147,8020,6/21/2022 0:57
8213,6/21/2022 2:00,NSW1,6/21/2022 1:27,8047,7923,7800,6/21/2022 1:27
8214,6/21/2022 2:30,NSW1,6/21/2022 1:57,7764,7645,7526,6/21/2022 1:57
8215,6/21/2022 3:00,NSW1,6/21/2022 2:27,7508,7393,7278,6/21/2022 2:27
8216,6/21/2022 3:30,NSW1,6/21/2022 2:57,7409,7295,7181,6/21/2022 2:57
8217,6/21/2022 4:00,NSW1,6/21/2022 3:27,7287,7175,7063,6/21/2022 3:27
8218,6/21/2022 4:30,NSW1,6/21/2022 3:57,7383,7269,7156,6/21/2022 3:57
8219,6/21/2022 5:00,NSW1,6/21/2022 4:27,7491,7376,7261,6/21/2022 4:27
8220,6/21/2022 5:30,NSW1,6/21/2022 4:57,7877,7756,7635,6/21/2022 4:57
8221,6/21/2022 6:00,NSW1,6/21/2022 5:27,8310,8182,8054,6/21/2022 5:27
8222,6/21/2022 6:30,NSW1,6/21/2022 5:57,9046,8907,8768,6/21/2022 5:57
8223,6/21/2022 7:00,NSW1,6/21/2022 6:27,9842,9691,9540,6/21/2022 6:27
8224,6/21/2022 7:30,NSW1,6/21/2022 6:57,10485,10324,10163,6/21/2022 6:57
8225,6/21/2022 8:00,NSW1,6/21/2022 7:27,10959,10791,10623,6/21/2022 7:27
8226,6/21/2022 8:30,NSW1,6/21/2022 7:57,10618,10455,10292,6/21/2022 7:57
8227,6/21/2022 9:00,NSW1,6/21/2022 8:27,10231,10074,9916,6/21/2022 8:27
8228,6/21/2022 9:30,NSW1,6/21/2022 8:57,9809,9658,9507,6/21/2022 8:57
8229,6/21/2022 10:00,NSW1,6/21/2022 9:27,9372,9228,9085,6/21/2022 9:27
8230,6/21/2022 10:30,NSW1,6/21/2022 9:57,8920,8783,8646,6/21/2022 9:57
8231,6/21/2022 11:00,NSW1,6/21/2022 10:27,8685,8552,8418,6/21/2022 10:27
8232,6/21/2022 11:30,NSW1,6/21/2022 10:57,8428,8298,8169,6/21/2022 10:57
8233,6/21/2022 12:00,NSW1,6/21/2022 11:27,8275,8148,8021,6/21/2022 11:27
8234,6/21/2022 12:30,NSW1,6/21/2022 11:57,8088,7964,7840,6/21/2022 11:57
8235,6/21/2022 13:00,NSW1,6/21/2022 12:27,8013,7890,7767,6/21/2022 12:27
8236,6/21/2022 13:30,NSW1,6/21/2022 12:57,8316,8188,8060,6/21/2022 12:57
8237,6/21/2022 14:00,NSW1,6/21/2022 13:27,8424,8295,8165,6/21/2022 13:27
8238,6/21/2022 14:30,NSW1,6/21/2022 13:57,8493,8362,8232,6/21/2022 13:57
8239,6/21/2022 15:00,NSW1,6/21/2022 14:27,8584,8453,8321,6/21/2022 14:27
8240,6/21/2022 15:30,NSW1,6/21/2022 14:57,8739,8605,8471,6/21/2022 14:57
8241,6/21/2022 16:00,NSW1,6/21/2022 15:27,9242,9100,8958,6/21/2022 15:27
8242,6/21/2022 16:30,NSW1,6/21/2022 15:57,9649,9501,9353,6/21/2022 15:57
8243,6/21/2022 17:00,NSW1,6/21/2022 16:27,10343,10184,10026,6/21/2022 16:27
8244,6/21/2022 17:30,NSW1,6/21/2022 16:57,10940,10772,10604,6/21/2022 16:57
8245,6/21/2022 18:00,NSW1,6/21/2022 17:27,11334,11160,10986,6/21/2022 17:27
8246,6/21/2022 18:30,NSW1,6/21/2022 17:57,11414,11239,11064,6/21/2022 17:57
8247,6/21/2022 19:00,NSW1,6/21/2022 18:27,11342,11168,10993,6/21/2022 18:27
8248,6/21/2022 19:30,NSW1,6/21/2022 18:57,11104,10933,10763,6/21/2022 18:57
8249,6/21/2022 20:00,NSW1,6/21/2022 19:27,10887,10720,10552,6/21/2022 19:27
8250,6/21/2022 20:30,NSW1,6/21/2022 19:57,10693,10529,10365,6/21/2022 19:57
8251,6/21/2022 21:00,NSW1,6/21/2022 20:27,10423,10263,10103,6/21/2022 20:27
8252,6/21/2022 21:30,NSW1,6/21/2022 20:57,10078,9923,9769,6/21/2022 20:57
8253,6/21/2022 22:00,NSW1,6/21/2022 21:27,9705,9556,9407,6/21/2022 21:27
8254,6/21/2022 22:30,NSW1,6/21/2022 21:57,9528,9382,9235,6/21/2022 21:57
8255,6/21/2022 23:00,NSW1,6/21/2022 22:27,9170,9029,8888,6/21/2022 22:27
8256,6/21/2022 23:30,NSW1,6/21/2022 22:57,9019,8880,8742,6/21/2022 22:57
8257,6/22/2022 0:00,NSW1,6/21/2022 22:57,8868,8709,8550,6/21/2022 22:57
8258,6/22/2022 0:30,NSW1,6/21/2022 23:57,8631,8499,8366,6/21/2022 23:57
8259,6/22/2022 1:00,NSW1,6/22/2022 0:27,8501,8370,8240,6/22/2022 0:27
8260,6/22/2022 1:30,NSW1,6/22/2022 0:57,8301,8174,8046,6/22/2022 0:57
8261,6/22/2022 2:00,NSW1,6/22/2022 1:27,8071,7947,7823,6/22/2022 1:27
8262,6/22/2022 2:30,NSW1,6/22/2022 1:57,7749,7630,7511,6/22/2022 1:57
8263,6/22/2022 3:00,NSW1,6/22/2022 2:27,7567,7450,7334,6/22/2022 2:27
8264,6/22/2022 3:30,NSW1,6/22/2022 2:57,7342,7229,7116,6/22/2022 2:57
8265,6/22/2022 4:00,NSW1,6/22/2022 3:27,7297,7185,7073,6/22/2022 3:27
8266,6/22/2022 4:30,NSW1,6/22/2022 3:57,7398,7285,7171,6/22/2022 3:57
8267,6/22/2022 5:00,NSW1,6/22/2022 4:27,7530,7414,7298,6/22/2022 4:27
8268,6/22/2022 5:30,NSW1,6/22/2022 4:57,7926,7804,7682,6/22/2022 4:57
8269,6/22/2022 6:00,NSW1,6/22/2022 5:27,8339,8211,8083,6/22/2022 5:27
8270,6/22/2022 6:30,NSW1,6/22/2022 5:57,9119,8979,8839,6/22/2022 5:57
8271,6/22/2022 7:00,NSW1,6/22/2022 6:27,9929,9776,9624,6/22/2022 6:27
8272,6/22/2022 7:30,NSW1,6/22/2022 6:57,10531,10369,10207,6/22/2022 6:57
8273,6/22/2022 8:00,NSW1,6/22/2022 7:27,10986,10817,10649,6/22/2022 7:27
8274,6/22/2022 8:30,NSW1,6/22/2022 7:57,10635,10472,10308,6/22/2022 7:57
8275,6/22/2022 9:00,NSW1,6/22/2022 8:27,10097,9942,9787,6/22/2022 8:27
8276,6/22/2022 9:30,NSW1,6/22/2022 8:57,9578,9431,9284,6/22/2022 8:57
8277,6/22/2022 10:00,NSW1,6/22/2022 9:27,9169,9029,8888,6/22/2022 9:27
8278,6/22/2022 10:30,NSW1,6/22/2022 9:57,8769,8635,8500,6/22/2022 9:57
8279,6/22/2022 11:00,NSW1,6/22/2022 10:27,8303,8176,8048,6/22/2022 10:27
8280,6/22/2022 11:30,NSW1,6/22/2022 10:57,7970,7847,7725,6/22/2022 10:57
8281,6/22/2022 12:00,NSW1,6/22/2022 11:27,7723,7605,7486,6/22/2022 11:27
8282,6/22/2022 12:30,NSW1,6/22/2022 11:57,7545,7429,7313,6/22/2022 11:57
8283,6/22/2022 13:00,NSW1,6/22/2022 12:27,7527,7411,7295,6/22/2022 12:27
8284,6/22/2022 13:30,NSW1,6/22/2022 12:57,7575,7459,7342,6/22/2022 12:57
8285,6/22/2022 14:00,NSW1,6/22/2022 13:27,7683,7565,7447,6/22/2022 13:27
8286,6/22/2022 14:30,NSW1,6/22/2022 13:57,7753,7634,7515,6/22/2022 13:57
8287,6/22/2022 15:00,NSW1,6/22/2022 14:27,7989,7867,7744,6/22/2022 14:27
8288,6/22/2022 15:30,NSW1,6/22/2022 14:57,8222,8096,7969,6/22/2022 14:57
8289,6/22/2022 16:00,NSW1,6/22/2022 15:27,8729,8595,8461,6/22/2022 15:27
8290,6/22/2022 16:30,NSW1,6/22/2022 15:57,9304,9161,9018,6/22/2022 15:57
8291,6/22/2022 17:00,NSW1,6/22/2022 16:27,10118,9962,9807,6/22/2022 16:27
8292,6/22/2022 17:30,NSW1,6/22/2022 16:57,10828,10661,10495,6/22/2022 16:57
8293,6/22/2022 18:00,NSW1,6/22/2022 17:27,11540,11363,11186,6/22/2022 17:27
8294,6/22/2022 18:30,NSW1,6/22/2022 17:57,11621,11442,11264,6/22/2022 17:57
8295,6/22/2022 19:00,NSW1,6/22/2022 18:27,11576,11399,11221,6/22/2022 18:27
8296,6/22/2022 19:30,NSW1,6/22/2022 18:57,11433,11257,11082,6/22/2022 18:57
8297,6/22/2022 20:00,NSW1,6/22/2022 19:27,11222,11049,10877,6/22/2022 19:27
8298,6/22/2022 20:30,NSW1,6/22/2022 19:57,11083,10912,10742,6/22/2022 19:57
8299,6/22/2022 21:00,NSW1,6/22/2022 20:27,10839,10672,10506,6/22/2022 20:27
8300,6/22/2022 21:30,NSW1,6/22/2022 20:57,10493,10332,10171,6/22/2022 20:57
8301,6/22/2022 22:00,NSW1,6/22/2022 21:27,10116,9961,9805,6/22/2022 21:27
8302,6/22/2022 22:30,NSW1,6/22/2022 21:57,9872,9721,9569,6/22/2022 21:57
8303,6/22/2022 23:00,NSW1,6/22/2022 22:27,9492,9346,9200,6/22/2022 22:27
8304,6/22/2022 23:30,NSW1,6/22/2022 22:57,9221,9079,8938,6/22/2022 22:57
8305,6/23/2022 0:00,NSW1,6/22/2022 22:57,9076,8914,8752,6/22/2022 22:57
8306,6/23/2022 0:30,NSW1,6/22/2022 23:57,8890,8753,8617,6/22/2022 23:57
8307,6/23/2022 1:00,NSW1,6/23/2022 0:27,8694,8560,8427,6/23/2022 0:27
8308,6/23/2022 1:30,NSW1,6/23/2022 0:57,8516,8385,8254,6/23/2022 0:57
8309,6/23/2022 2:00,NSW1,6/23/2022 1:27,8297,8169,8042,6/23/2022 1:27
8310,6/23/2022 2:30,NSW1,6/23/2022 1:57,7982,7860,7737,6/23/2022 1:57
8311,6/23/2022 3:00,NSW1,6/23/2022 2:27,7746,7627,7508,6/23/2022 2:27
8312,6/23/2022 3:30,NSW1,6/23/2022 2:57,7539,7424,7308,6/23/2022 2:57
8313,6/23/2022 4:00,NSW1,6/23/2022 3:27,7451,7337,7222,6/23/2022 3:27
8314,6/23/2022 4:30,NSW1,6/23/2022 3:57,7569,7453,7337,6/23/2022 3:57
8315,6/23/2022 5:00,NSW1,6/23/2022 4:27,7667,7549,7431,6/23/2022 4:27
8316,6/23/2022 5:30,NSW1,6/23/2022 4:57,8061,7938,7814,6/23/2022 4:57
8317,6/23/2022 6:00,NSW1,6/23/2022 5:27,8534,8403,8272,6/23/2022 5:27
8318,6/23/2022 6:30,NSW1,6/23/2022 5:57,9340,9197,9054,6/23/2022 5:57
8319,6/23/2022 7:00,NSW1,6/23/2022 6:27,10145,9989,9833,6/23/2022 6:27
8320,6/23/2022 7:30,NSW1,6/23/2022 6:57,10672,10508,10344,6/23/2022 6:57
8321,6/23/2022 8:00,NSW1,6/23/2022 7:27,11153,10982,10811,6/23/2022 7:27
8322,6/23/2022 8:30,NSW1,6/23/2022 7:57,10810,10644,10478,6/23/2022 7:57
8323,6/23/2022 9:00,NSW1,6/23/2022 8:27,10444,10283,10123,6/23/2022 8:27
8324,6/23/2022 9:30,NSW1,6/23/2022 8:57,9937,9785,9632,6/23/2022 8:57
8325,6/23/2022 10:00,NSW1,6/23/2022 9:27,9419,9275,9130,6/23/2022 9:27
8326,6/23/2022 10:30,NSW1,6/23/2022 9:57,9015,8877,8738,6/23/2022 9:57
8327,6/23/2022 11:00,NSW1,6/23/2022 10:27,8532,8401,8270,6/23/2022 10:27
8328,6/23/2022 11:30,NSW1,6/23/2022 10:57,8269,8142,8015,6/23/2022 10:57
8329,6/23/2022 12:00,NSW1,6/23/2022 11:27,8002,7879,7756,6/23/2022 11:27
8330,6/23/2022 12:30,NSW1,6/23/2022 11:57,7937,7815,7693,6/23/2022 11:57
8331,6/23/2022 13:00,NSW1,6/23/2022 12:27,7806,7686,7566,6/23/2022 12:27
8332,6/23/2022 13:30,NSW1,6/23/2022 12:57,7769,7650,7530,6/23/2022 12:57
8333,6/23/2022 14:00,NSW1,6/23/2022 13:27,7772,7653,7533,6/23/2022 13:27
8334,6/23/2022 14:30,NSW1,6/23/2022 13:57,7959,7837,7715,6/23/2022 13:57
8335,6/23/2022 15:00,NSW1,6/23/2022 14:27,8163,8037,7912,6/23/2022 14:27
8336,6/23/2022 15:30,NSW1,6/23/2022 14:57,8423,8294,8165,6/23/2022 14:57
8337,6/23/2022 16:00,NSW1,6/23/2022 15:27,9045,8906,8767,6/23/2022 15:27
8338,6/23/2022 16:30,NSW1,6/23/2022 15:57,9677,9529,9380,6/23/2022 15:57
8339,6/23/2022 17:00,NSW1,6/23/2022 16:27,10391,10232,10072,6/23/2022 16:27
8340,6/23/2022 17:30,NSW1,6/23/2022 16:57,10911,10743,10576,6/23/2022 16:57
8341,6/23/2022 18:00,NSW1,6/23/2022 17:27,11481,11305,11129,6/23/2022 17:27
8342,6/23/2022 18:30,NSW1,6/23/2022 17:57,11587,11409,11231,6/23/2022 17:57
8343,6/23/2022 19:00,NSW1,6/23/2022 18:27,11484,11308,11131,6/23/2022 18:27
8344,6/23/2022 19:30,NSW1,6/23/2022 18:57,11329,11155,10981,6/23/2022 18:57
8345,6/23/2022 20:00,NSW1,6/23/2022 19:27,11129,10958,10787,6/23/2022 19:27
8346,6/23/2022 20:30,NSW1,6/23/2022 19:57,11053,10883,10714,6/23/2022 19:57
8347,6/23/2022 21:00,NSW1,6/23/2022 20:27,10805,10639,10473,6/23/2022 20:27
8348,6/23/2022 21:30,NSW1,6/23/2022 20:57,10485,10324,10163,6/23/2022 20:57
