,INTERVAL_DATETIME,REGIONID,ACTUAL_OPERATIONAL_DEMAND,LASTCHANGED
432,1/9/2022 23:30,NSW1,7290,1/9/2022 23:30
433,1/10/2022 0:00,NSW1,7157,1/10/2022 0:00
434,1/10/2022 0:30,NSW1,6979,1/10/2022 0:30
435,1/10/2022 1:00,NSW1,6814,1/10/2022 1:00
436,1/10/2022 1:30,NSW1,6573,1/10/2022 1:30
437,1/10/2022 2:00,NSW1,6426,1/10/2022 2:00
438,1/10/2022 2:30,NSW1,6324,1/10/2022 2:30
439,1/10/2022 3:00,NSW1,6263,1/10/2022 3:00
440,1/10/2022 3:30,NSW1,6289,1/10/2022 3:30
441,1/10/2022 4:00,NSW1,6349,1/10/2022 4:00
442,1/10/2022 4:30,NSW1,6496,1/10/2022 4:30
443,1/10/2022 5:00,NSW1,6644,1/10/2022 5:00
444,1/10/2022 5:30,NSW1,6879,1/10/2022 5:30
445,1/10/2022 6:00,NSW1,7117,1/10/2022 6:00
446,1/10/2022 6:30,NSW1,7367,1/10/2022 6:30
447,1/10/2022 7:00,NSW1,7587,1/10/2022 7:00
448,1/10/2022 7:30,NSW1,7849,1/10/2022 7:30
449,1/10/2022 8:00,NSW1,7993,1/10/2022 8:00
450,1/10/2022 8:30,NSW1,8154,1/10/2022 8:30
451,1/10/2022 9:00,NSW1,8215,1/10/2022 9:00
452,1/10/2022 9:30,NSW1,8234,1/10/2022 9:30
453,1/10/2022 10:00,NSW1,8300,1/10/2022 10:00
454,1/10/2022 10:30,NSW1,8340,1/10/2022 10:30
455,1/10/2022 11:00,NSW1,8282,1/10/2022 11:00
456,1/10/2022 11:30,NSW1,8386,1/10/2022 11:30
457,1/10/2022 12:00,NSW1,8491,1/10/2022 12:00
458,1/10/2022 12:30,NSW1,8531,1/10/2022 12:30
459,1/10/2022 13:00,NSW1,8588,1/10/2022 13:00
460,1/10/2022 13:30,NSW1,8676,1/10/2022 13:30
461,1/10/2022 14:00,NSW1,8815,1/10/2022 14:00
462,1/10/2022 14:30,NSW1,9019,1/10/2022 14:30
463,1/10/2022 15:00,NSW1,9233,1/10/2022 15:00
464,1/10/2022 15:30,NSW1,9499,1/10/2022 15:30
465,1/10/2022 16:00,NSW1,9845,1/10/2022 16:00
466,1/10/2022 16:30,NSW1,10068,1/10/2022 16:30
467,1/10/2022 17:00,NSW1,10323,1/10/2022 17:00
468,1/10/2022 17:30,NSW1,10360,1/10/2022 17:30
469,1/10/2022 18:00,NSW1,10412,1/10/2022 18:00
470,1/10/2022 18:30,NSW1,10199,1/10/2022 18:30
471,1/10/2022 19:00,NSW1,9922,1/10/2022 19:00
472,1/10/2022 19:30,NSW1,9706,1/10/2022 19:30
473,1/10/2022 20:00,NSW1,9564,1/10/2022 20:00
474,1/10/2022 20:30,NSW1,9301,1/10/2022 20:30
475,1/10/2022 21:00,NSW1,9013,1/10/2022 21:00
476,1/10/2022 21:30,NSW1,8772,1/10/2022 21:30
477,1/10/2022 22:00,NSW1,8517,1/10/2022 22:00
478,1/10/2022 22:30,NSW1,8343,1/10/2022 22:30
479,1/10/2022 23:00,NSW1,8106,1/10/2022 23:00
480,1/10/2022 23:30,NSW1,7864,1/10/2022 23:30
481,1/11/2022 0:00,NSW1,7694,1/11/2022 0:00
482,1/11/2022 0:30,NSW1,7478,1/11/2022 0:30
483,1/11/2022 1:00,NSW1,7235,1/11/2022 1:00
484,1/11/2022 1:30,NSW1,6939,1/11/2022 1:30
485,1/11/2022 2:00,NSW1,6734,1/11/2022 2:00
486,1/11/2022 2:30,NSW1,6626,1/11/2022 2:30
487,1/11/2022 3:00,NSW1,6585,1/11/2022 3:00
488,1/11/2022 3:30,NSW1,6546,1/11/2022 3:30
489,1/11/2022 4:00,NSW1,6594,1/11/2022 4:00
490,1/11/2022 4:30,NSW1,6743,1/11/2022 4:30
491,1/11/2022 5:00,NSW1,6871,1/11/2022 5:00
492,1/11/2022 5:30,NSW1,7077,1/11/2022 5:30
493,1/11/2022 6:00,NSW1,7287,1/11/2022 6:00
494,1/11/2022 6:30,NSW1,7615,1/11/2022 6:30
495,1/11/2022 7:00,NSW1,7497,1/11/2022 7:00
496,1/11/2022 7:30,NSW1,7731,1/11/2022 7:30
497,1/11/2022 8:00,NSW1,8023,1/11/2022 8:00
498,1/11/2022 8:30,NSW1,8231,1/11/2022 8:30
499,1/11/2022 9:00,NSW1,8271,1/11/2022 9:00
500,1/11/2022 9:30,NSW1,8318,1/11/2022 9:30
501,1/11/2022 10:00,NSW1,8438,1/11/2022 10:00
502,1/11/2022 10:30,NSW1,8524,1/11/2022 10:30
503,1/11/2022 11:00,NSW1,8666,1/11/2022 11:00
504,1/11/2022 11:30,NSW1,8761,1/11/2022 11:30
505,1/11/2022 12:00,NSW1,8889,1/11/2022 12:00
506,1/11/2022 12:30,NSW1,8845,1/11/2022 12:30
507,1/11/2022 13:00,NSW1,9068,1/11/2022 13:00
508,1/11/2022 13:30,NSW1,9264,1/11/2022 13:30
509,1/11/2022 14:00,NSW1,9348,1/11/2022 14:00
510,1/11/2022 14:30,NSW1,9278,1/11/2022 14:30
511,1/11/2022 15:00,NSW1,9377,1/11/2022 15:00
512,1/11/2022 15:30,NSW1,9520,1/11/2022 15:30
513,1/11/2022 16:00,NSW1,9597,1/11/2022 16:00
514,1/11/2022 16:30,NSW1,9607,1/11/2022 16:30
515,1/11/2022 17:00,NSW1,9541,1/11/2022 17:00
516,1/11/2022 17:30,NSW1,9414,1/11/2022 17:30
517,1/11/2022 18:00,NSW1,9502,1/11/2022 18:00
518,1/11/2022 18:30,NSW1,9323,1/11/2022 18:30
519,1/11/2022 19:00,NSW1,9251,1/11/2022 19:00
520,1/11/2022 19:30,NSW1,9138,1/11/2022 19:30
521,1/11/2022 20:00,NSW1,9079,1/11/2022 20:00
522,1/11/2022 20:30,NSW1,8930,1/11/2022 20:30
523,1/11/2022 21:00,NSW1,8688,1/11/2022 21:00
524,1/11/2022 21:30,NSW1,8513,1/11/2022 21:30
525,1/11/2022 22:00,NSW1,8290,1/11/2022 22:00
526,1/11/2022 22:30,NSW1,8176,1/11/2022 22:30
527,1/11/2022 23:00,NSW1,7978,1/11/2022 23:00
528,1/11/2022 23:30,NSW1,7737,1/11/2022 23:30
529,1/12/2022 0:00,NSW1,7574,1/12/2022 0:00
530,1/12/2022 0:30,NSW1,7324,1/12/2022 0:30
531,1/12/2022 1:00,NSW1,7138,1/12/2022 1:00
532,1/12/2022 1:30,NSW1,6922,1/12/2022 1:30
533,1/12/2022 2:00,NSW1,6713,1/12/2022 2:00
534,1/12/2022 2:30,NSW1,6579,1/12/2022 2:30
535,1/12/2022 3:00,NSW1,6515,1/12/2022 3:00
536,1/12/2022 3:30,NSW1,6561,1/12/2022 3:30
537,1/12/2022 4:00,NSW1,6577,1/12/2022 4:00
538,1/12/2022 4:30,NSW1,6712,1/12/2022 4:30
539,1/12/2022 5:00,NSW1,6806,1/12/2022 5:00
540,1/12/2022 5:30,NSW1,7004,1/12/2022 5:30
541,1/12/2022 6:00,NSW1,7215,1/12/2022 6:00
542,1/12/2022 6:30,NSW1,7335,1/12/2022 6:30
543,1/12/2022 7:00,NSW1,7510,1/12/2022 7:00
544,1/12/2022 7:30,NSW1,7737,1/12/2022 7:30
545,1/12/2022 8:00,NSW1,7895,1/12/2022 8:00
546,1/12/2022 8:30,NSW1,7845,1/12/2022 8:30
547,1/12/2022 9:00,NSW1,7773,1/12/2022 9:00
548,1/12/2022 9:30,NSW1,7731,1/12/2022 9:30
549,1/12/2022 10:00,NSW1,7779,1/12/2022 10:00
550,1/12/2022 10:30,NSW1,7811,1/12/2022 10:30
551,1/12/2022 11:00,NSW1,7882,1/12/2022 11:00
552,1/12/2022 11:30,NSW1,8023,1/12/2022 11:30
553,1/12/2022 12:00,NSW1,8044,1/12/2022 12:00
554,1/12/2022 12:30,NSW1,8098,1/12/2022 12:30
555,1/12/2022 13:00,NSW1,8203,1/12/2022 13:00
556,1/12/2022 13:30,NSW1,8328,1/12/2022 13:30
557,1/12/2022 14:00,NSW1,8334,1/12/2022 14:00
558,1/12/2022 14:30,NSW1,8312,1/12/2022 14:30
559,1/12/2022 15:00,NSW1,8433,1/12/2022 15:00
560,1/12/2022 15:30,NSW1,8551,1/12/2022 15:30
561,1/12/2022 16:00,NSW1,8684,1/12/2022 16:00
562,1/12/2022 16:30,NSW1,8794,1/12/2022 16:30
563,1/12/2022 17:00,NSW1,8921,1/12/2022 17:00
564,1/12/2022 17:30,NSW1,8986,1/12/2022 17:30
565,1/12/2022 18:00,NSW1,9064,1/12/2022 18:00
566,1/12/2022 18:30,NSW1,8943,1/12/2022 18:30
567,1/12/2022 19:00,NSW1,8877,1/12/2022 19:00
568,1/12/2022 19:30,NSW1,8826,1/12/2022 19:30
569,1/12/2022 20:00,NSW1,8727,1/12/2022 20:00
570,1/12/2022 20:30,NSW1,8530,1/12/2022 20:30
571,1/12/2022 21:00,NSW1,8267,1/12/2022 21:00
572,1/12/2022 21:30,NSW1,8177,1/12/2022 21:30
573,1/12/2022 22:00,NSW1,8036,1/12/2022 22:00
574,1/12/2022 22:30,NSW1,7954,1/12/2022 22:30
575,1/12/2022 23:00,NSW1,7789,1/12/2022 23:00
576,1/12/2022 23:30,NSW1,7666,1/12/2022 23:30
577,1/13/2022 0:00,NSW1,7488,1/13/2022 0:00
578,1/13/2022 0:30,NSW1,7327,1/13/2022 0:30
579,1/13/2022 1:00,NSW1,7113,1/13/2022 1:00
580,1/13/2022 1:30,NSW1,6882,1/13/2022 1:30
581,1/13/2022 2:00,NSW1,6696,1/13/2022 2:00
582,1/13/2022 2:30,NSW1,6545,1/13/2022 2:30
583,1/13/2022 3:00,NSW1,6513,1/13/2022 3:00
584,1/13/2022 3:30,NSW1,6491,1/13/2022 3:30
585,1/13/2022 4:00,NSW1,6510,1/13/2022 4:00
586,1/13/2022 4:30,NSW1,6619,1/13/2022 4:30
587,1/13/2022 5:00,NSW1,6800,1/13/2022 5:00
588,1/13/2022 5:30,NSW1,7007,1/13/2022 5:30
589,1/13/2022 6:00,NSW1,7184,1/13/2022 6:00
590,1/13/2022 6:30,NSW1,7399,1/13/2022 6:30
591,1/13/2022 7:00,NSW1,7455,1/13/2022 7:00
592,1/13/2022 7:30,NSW1,7601,1/13/2022 7:30
593,1/13/2022 8:00,NSW1,7652,1/13/2022 8:00
594,1/13/2022 8:30,NSW1,7687,1/13/2022 8:30
595,1/13/2022 9:00,NSW1,7794,1/13/2022 9:00
596,1/13/2022 9:30,NSW1,7799,1/13/2022 9:30
597,1/13/2022 10:00,NSW1,7776,1/13/2022 10:00
598,1/13/2022 10:30,NSW1,7804,1/13/2022 10:30
599,1/13/2022 11:00,NSW1,7701,1/13/2022 11:00
600,1/13/2022 11:30,NSW1,7706,1/13/2022 11:30
601,1/13/2022 12:00,NSW1,7649,1/13/2022 12:00
602,1/13/2022 12:30,NSW1,7577,1/13/2022 12:30
603,1/13/2022 13:00,NSW1,7672,1/13/2022 13:00
604,1/13/2022 13:30,NSW1,7676,1/13/2022 13:30
605,1/13/2022 14:00,NSW1,7764,1/13/2022 14:00
606,1/13/2022 14:30,NSW1,7892,1/13/2022 14:30
607,1/13/2022 15:00,NSW1,7984,1/13/2022 15:00
608,1/13/2022 15:30,NSW1,8039,1/13/2022 15:30
609,1/13/2022 16:00,NSW1,8254,1/13/2022 16:00
610,1/13/2022 16:30,NSW1,8546,1/13/2022 16:30
611,1/13/2022 17:00,NSW1,8878,1/13/2022 17:00
612,1/13/2022 17:30,NSW1,9025,1/13/2022 17:30
613,1/13/2022 18:00,NSW1,9183,1/13/2022 18:00
614,1/13/2022 18:30,NSW1,9112,1/13/2022 18:30
615,1/13/2022 19:00,NSW1,9054,1/13/2022 19:00
616,1/13/2022 19:30,NSW1,8921,1/13/2022 19:30
617,1/13/2022 20:00,NSW1,8886,1/13/2022 20:00
618,1/13/2022 20:30,NSW1,8678,1/13/2022 20:30
619,1/13/2022 21:00,NSW1,8378,1/13/2022 21:00
620,1/13/2022 21:30,NSW1,8330,1/13/2022 21:30
621,1/13/2022 22:00,NSW1,8166,1/13/2022 22:00
622,1/13/2022 22:30,NSW1,8065,1/13/2022 22:30
623,1/13/2022 23:00,NSW1,7910,1/13/2022 23:00
624,1/13/2022 23:30,NSW1,7730,1/13/2022 23:30
625,1/14/2022 0:00,NSW1,7602,1/14/2022 0:00
626,1/14/2022 0:30,NSW1,7377,1/14/2022 0:30
627,1/14/2022 1:00,NSW1,7157,1/14/2022 1:00
628,1/14/2022 1:30,NSW1,6885,1/14/2022 1:30
629,1/14/2022 2:00,NSW1,6690,1/14/2022 2:00
630,1/14/2022 2:30,NSW1,6544,1/14/2022 2:30
631,1/14/2022 3:00,NSW1,6469,1/14/2022 3:00
632,1/14/2022 3:30,NSW1,6462,1/14/2022 3:30
633,1/14/2022 4:00,NSW1,6461,1/14/2022 4:00
634,1/14/2022 4:30,NSW1,6623,1/14/2022 4:30
635,1/14/2022 5:00,NSW1,6762,1/14/2022 5:00
636,1/14/2022 5:30,NSW1,6982,1/14/2022 5:30
637,1/14/2022 6:00,NSW1,7191,1/14/2022 6:00
638,1/14/2022 6:30,NSW1,7348,1/14/2022 6:30
639,1/14/2022 7:00,NSW1,7440,1/14/2022 7:00
640,1/14/2022 7:30,NSW1,7601,1/14/2022 7:30
641,1/14/2022 8:00,NSW1,7713,1/14/2022 8:00
642,1/14/2022 8:30,NSW1,7835,1/14/2022 8:30
643,1/14/2022 9:00,NSW1,7714,1/14/2022 9:00
644,1/14/2022 9:30,NSW1,7652,1/14/2022 9:30
645,1/14/2022 10:00,NSW1,7575,1/14/2022 10:00
646,1/14/2022 10:30,NSW1,7677,1/14/2022 10:30
647,1/14/2022 11:00,NSW1,7687,1/14/2022 11:00
648,1/14/2022 11:30,NSW1,7731,1/14/2022 11:30
649,1/14/2022 12:00,NSW1,7766,1/14/2022 12:00
650,1/14/2022 12:30,NSW1,7865,1/14/2022 12:30
651,1/14/2022 13:00,NSW1,8086,1/14/2022 13:00
652,1/14/2022 13:30,NSW1,8241,1/14/2022 13:30
653,1/14/2022 14:00,NSW1,8442,1/14/2022 14:00
654,1/14/2022 14:30,NSW1,8739,1/14/2022 14:30
655,1/14/2022 15:00,NSW1,9100,1/14/2022 15:00
656,1/14/2022 15:30,NSW1,9397,1/14/2022 15:30
657,1/14/2022 16:00,NSW1,9527,1/14/2022 16:00
658,1/14/2022 16:30,NSW1,9616,1/14/2022 16:30
659,1/14/2022 17:00,NSW1,9634,1/14/2022 17:00
660,1/14/2022 17:30,NSW1,9570,1/14/2022 17:30
661,1/14/2022 18:00,NSW1,9558,1/14/2022 18:00
662,1/14/2022 18:30,NSW1,9490,1/14/2022 18:30
663,1/14/2022 19:00,NSW1,9362,1/14/2022 19:00
664,1/14/2022 19:30,NSW1,9336,1/14/2022 19:30
665,1/14/2022 20:00,NSW1,9251,1/14/2022 20:00
666,1/14/2022 20:30,NSW1,9057,1/14/2022 20:30
667,1/14/2022 21:00,NSW1,8791,1/14/2022 21:00
668,1/14/2022 21:30,NSW1,8622,1/14/2022 21:30
669,1/14/2022 22:00,NSW1,8455,1/14/2022 22:00
670,1/14/2022 22:30,NSW1,8272,1/14/2022 22:30
671,1/14/2022 23:00,NSW1,8132,1/14/2022 23:00
672,1/14/2022 23:30,NSW1,7942,1/14/2022 23:30
673,1/15/2022 0:00,NSW1,7714,1/15/2022 0:00
674,1/15/2022 0:30,NSW1,7471,1/15/2022 0:30
675,1/15/2022 1:00,NSW1,7216,1/15/2022 1:00
676,1/15/2022 1:30,NSW1,6943,1/15/2022 1:30
677,1/15/2022 2:00,NSW1,6721,1/15/2022 2:00
678,1/15/2022 2:30,NSW1,6567,1/15/2022 2:30
679,1/15/2022 3:00,NSW1,6484,1/15/2022 3:00
680,1/15/2022 3:30,NSW1,6468,1/15/2022 3:30
681,1/15/2022 4:00,NSW1,6477,1/15/2022 4:00
682,1/15/2022 4:30,NSW1,6492,1/15/2022 4:30
683,1/15/2022 5:00,NSW1,6537,1/15/2022 5:00
684,1/15/2022 5:30,NSW1,6598,1/15/2022 5:30
685,1/15/2022 6:00,NSW1,6675,1/15/2022 6:00
686,1/15/2022 6:30,NSW1,6778,1/15/2022 6:30
687,1/15/2022 7:00,NSW1,6855,1/15/2022 7:00
688,1/15/2022 7:30,NSW1,7022,1/15/2022 7:30
689,1/15/2022 8:00,NSW1,7230,1/15/2022 8:00
690,1/15/2022 8:30,NSW1,7413,1/15/2022 8:30
691,1/15/2022 9:00,NSW1,7297,1/15/2022 9:00
692,1/15/2022 9:30,NSW1,7238,1/15/2022 9:30
693,1/15/2022 10:00,NSW1,7147,1/15/2022 10:00
694,1/15/2022 10:30,NSW1,7315,1/15/2022 10:30
695,1/15/2022 11:00,NSW1,7487,1/15/2022 11:00
696,1/15/2022 11:30,NSW1,7524,1/15/2022 11:30
697,1/15/2022 12:00,NSW1,7651,1/15/2022 12:00
698,1/15/2022 12:30,NSW1,7702,1/15/2022 12:30
699,1/15/2022 13:00,NSW1,7872,1/15/2022 13:00
700,1/15/2022 13:30,NSW1,7837,1/15/2022 13:30
701,1/15/2022 14:00,NSW1,7773,1/15/2022 14:00
702,1/15/2022 14:30,NSW1,7889,1/15/2022 14:30
703,1/15/2022 15:00,NSW1,8302,1/15/2022 15:00
704,1/15/2022 15:30,NSW1,8841,1/15/2022 15:30
705,1/15/2022 16:00,NSW1,9083,1/15/2022 16:00
706,1/15/2022 16:30,NSW1,9304,1/15/2022 16:30
707,1/15/2022 17:00,NSW1,9418,1/15/2022 17:00
708,1/15/2022 17:30,NSW1,9430,1/15/2022 17:30
709,1/15/2022 18:00,NSW1,9462,1/15/2022 18:00
710,1/15/2022 18:30,NSW1,9431,1/15/2022 18:30
711,1/15/2022 19:00,NSW1,9306,1/15/2022 19:00
712,1/15/2022 19:30,NSW1,9178,1/15/2022 19:30
713,1/15/2022 20:00,NSW1,9091,1/15/2022 20:00
714,1/15/2022 20:30,NSW1,8926,1/15/2022 20:30
715,1/15/2022 21:00,NSW1,8694,1/15/2022 21:00
716,1/15/2022 21:30,NSW1,8489,1/15/2022 21:30
717,1/15/2022 22:00,NSW1,8281,1/15/2022 22:00
718,1/15/2022 22:30,NSW1,8109,1/15/2022 22:30
719,1/15/2022 23:00,NSW1,7896,1/15/2022 23:00
720,1/15/2022 23:30,NSW1,7633,1/15/2022 23:30
721,1/16/2022 0:00,NSW1,7413,1/16/2022 0:00
722,1/16/2022 0:30,NSW1,7199,1/16/2022 0:30
723,1/16/2022 1:00,NSW1,6970,1/16/2022 1:00
724,1/16/2022 1:30,NSW1,6722,1/16/2022 1:30
725,1/16/2022 2:00,NSW1,6544,1/16/2022 2:00
726,1/16/2022 2:30,NSW1,6418,1/16/2022 2:30
727,1/16/2022 3:00,NSW1,6341,1/16/2022 3:00
728,1/16/2022 3:30,NSW1,6277,1/16/2022 3:30
729,1/16/2022 4:00,NSW1,6240,1/16/2022 4:00
730,1/16/2022 4:30,NSW1,6272,1/16/2022 4:30
731,1/16/2022 5:00,NSW1,6306,1/16/2022 5:00
732,1/16/2022 5:30,NSW1,6363,1/16/2022 5:30
733,1/16/2022 6:00,NSW1,6403,1/16/2022 6:00
734,1/16/2022 6:30,NSW1,6449,1/16/2022 6:30
735,1/16/2022 7:00,NSW1,6507,1/16/2022 7:00
736,1/16/2022 7:30,NSW1,6643,1/16/2022 7:30
737,1/16/2022 8:00,NSW1,6647,1/16/2022 8:00
738,1/16/2022 8:30,NSW1,6713,1/16/2022 8:30
739,1/16/2022 9:00,NSW1,6862,1/16/2022 9:00
740,1/16/2022 9:30,NSW1,6924,1/16/2022 9:30
741,1/16/2022 10:00,NSW1,7034,1/16/2022 10:00
742,1/16/2022 10:30,NSW1,7103,1/16/2022 10:30
743,1/16/2022 11:00,NSW1,7047,1/16/2022 11:00
744,1/16/2022 11:30,NSW1,7086,1/16/2022 11:30
745,1/16/2022 12:00,NSW1,7169,1/16/2022 12:00
746,1/16/2022 12:30,NSW1,7264,1/16/2022 12:30
747,1/16/2022 13:00,NSW1,7289,1/16/2022 13:00
748,1/16/2022 13:30,NSW1,7445,1/16/2022 13:30
749,1/16/2022 14:00,NSW1,7503,1/16/2022 14:00
750,1/16/2022 14:30,NSW1,7765,1/16/2022 14:30
751,1/16/2022 15:00,NSW1,8047,1/16/2022 15:00
752,1/16/2022 15:30,NSW1,8389,1/16/2022 15:30
753,1/16/2022 16:00,NSW1,8749,1/16/2022 16:00
754,1/16/2022 16:30,NSW1,9104,1/16/2022 16:30
755,1/16/2022 17:00,NSW1,9478,1/16/2022 17:00
756,1/16/2022 17:30,NSW1,9669,1/16/2022 17:30
757,1/16/2022 18:00,NSW1,9807,1/16/2022 18:00
758,1/16/2022 18:30,NSW1,9773,1/16/2022 18:30
759,1/16/2022 19:00,NSW1,9635,1/16/2022 19:00
760,1/16/2022 19:30,NSW1,9502,1/16/2022 19:30
761,1/16/2022 20:00,NSW1,9387,1/16/2022 20:00
762,1/16/2022 20:30,NSW1,9153,1/16/2022 20:30
763,1/16/2022 21:00,NSW1,8858,1/16/2022 21:00
764,1/16/2022 21:30,NSW1,8561,1/16/2022 21:30
765,1/16/2022 22:00,NSW1,8312,1/16/2022 22:00
766,1/16/2022 22:30,NSW1,8118,1/16/2022 22:30
767,1/16/2022 23:00,NSW1,7844,1/16/2022 23:00
768,1/16/2022 23:30,NSW1,7595,1/16/2022 23:30
769,1/17/2022 0:00,NSW1,7404,1/17/2022 0:00
770,1/17/2022 0:30,NSW1,7222,1/17/2022 0:30
771,1/17/2022 1:00,NSW1,7042,1/17/2022 1:00
772,1/17/2022 1:30,NSW1,6819,1/17/2022 1:30
773,1/17/2022 2:00,NSW1,6624,1/17/2022 2:00
774,1/17/2022 2:30,NSW1,6536,1/17/2022 2:30
775,1/17/2022 3:00,NSW1,6472,1/17/2022 3:00
776,1/17/2022 3:30,NSW1,6460,1/17/2022 3:30
777,1/17/2022 4:00,NSW1,6521,1/17/2022 4:00
778,1/17/2022 4:30,NSW1,6663,1/17/2022 4:30
779,1/17/2022 5:00,NSW1,6812,1/17/2022 5:00
780,1/17/2022 5:30,NSW1,7112,1/17/2022 5:30
781,1/17/2022 6:00,NSW1,7353,1/17/2022 6:00
782,1/17/2022 6:30,NSW1,7610,1/17/2022 6:30
783,1/17/2022 7:00,NSW1,7827,1/17/2022 7:00
784,1/17/2022 7:30,NSW1,8032,1/17/2022 7:30
785,1/17/2022 8:00,NSW1,8151,1/17/2022 8:00
786,1/17/2022 8:30,NSW1,8299,1/17/2022 8:30
787,1/17/2022 9:00,NSW1,8272,1/17/2022 9:00
788,1/17/2022 9:30,NSW1,8178,1/17/2022 9:30
789,1/17/2022 10:00,NSW1,8243,1/17/2022 10:00
790,1/17/2022 10:30,NSW1,8312,1/17/2022 10:30
791,1/17/2022 11:00,NSW1,8518,1/17/2022 11:00
792,1/17/2022 11:30,NSW1,8832,1/17/2022 11:30
793,1/17/2022 12:00,NSW1,9185,1/17/2022 12:00
794,1/17/2022 12:30,NSW1,9355,1/17/2022 12:30
795,1/17/2022 13:00,NSW1,9622,1/17/2022 13:00
796,1/17/2022 13:30,NSW1,9965,1/17/2022 13:30
797,1/17/2022 14:00,NSW1,10346,1/17/2022 14:00
798,1/17/2022 14:30,NSW1,10630,1/17/2022 14:30
799,1/17/2022 15:00,NSW1,10923,1/17/2022 15:00
800,1/17/2022 15:30,NSW1,11181,1/17/2022 15:30
801,1/17/2022 16:00,NSW1,11266,1/17/2022 16:00
802,1/17/2022 16:30,NSW1,11328,1/17/2022 16:30
803,1/17/2022 17:00,NSW1,11399,1/17/2022 17:00
804,1/17/2022 17:30,NSW1,11276,1/17/2022 17:30
805,1/17/2022 18:00,NSW1,11188,1/17/2022 18:00
806,1/17/2022 18:30,NSW1,10874,1/17/2022 18:30
807,1/17/2022 19:00,NSW1,10681,1/17/2022 19:00
808,1/17/2022 19:30,NSW1,10487,1/17/2022 19:30
809,1/17/2022 20:00,NSW1,10317,1/17/2022 20:00
810,1/17/2022 20:30,NSW1,10037,1/17/2022 20:30
811,1/17/2022 21:00,NSW1,9668,1/17/2022 21:00
812,1/17/2022 21:30,NSW1,9414,1/17/2022 21:30
813,1/17/2022 22:00,NSW1,9139,1/17/2022 22:00
814,1/17/2022 22:30,NSW1,8891,1/17/2022 22:30
815,1/17/2022 23:00,NSW1,8647,1/17/2022 23:00
816,1/17/2022 23:30,NSW1,8381,1/17/2022 23:30
817,1/18/2022 0:00,NSW1,8163,1/18/2022 0:00
818,1/18/2022 0:30,NSW1,7935,1/18/2022 0:30
819,1/18/2022 1:00,NSW1,7708,1/18/2022 1:00
820,1/18/2022 1:30,NSW1,7399,1/18/2022 1:30
821,1/18/2022 2:00,NSW1,7200,1/18/2022 2:00
822,1/18/2022 2:30,NSW1,7071,1/18/2022 2:30
823,1/18/2022 3:00,NSW1,6948,1/18/2022 3:00
824,1/18/2022 3:30,NSW1,6951,1/18/2022 3:30
825,1/18/2022 4:00,NSW1,6971,1/18/2022 4:00
826,1/18/2022 4:30,NSW1,7100,1/18/2022 4:30
827,1/18/2022 5:00,NSW1,7257,1/18/2022 5:00
828,1/18/2022 5:30,NSW1,7516,1/18/2022 5:30
829,1/18/2022 6:00,NSW1,7715,1/18/2022 6:00
830,1/18/2022 6:30,NSW1,8019,1/18/2022 6:30
831,1/18/2022 7:00,NSW1,8282,1/18/2022 7:00
832,1/18/2022 7:30,NSW1,8576,1/18/2022 7:30
833,1/18/2022 8:00,NSW1,8756,1/18/2022 8:00
834,1/18/2022 8:30,NSW1,8910,1/18/2022 8:30
835,1/18/2022 9:00,NSW1,9017,1/18/2022 9:00
836,1/18/2022 9:30,NSW1,9001,1/18/2022 9:30
837,1/18/2022 10:00,NSW1,8944,1/18/2022 10:00
838,1/18/2022 10:30,NSW1,8823,1/18/2022 10:30
839,1/18/2022 11:00,NSW1,8716,1/18/2022 11:00
840,1/18/2022 11:30,NSW1,8777,1/18/2022 11:30
841,1/18/2022 12:00,NSW1,8791,1/18/2022 12:00
842,1/18/2022 12:30,NSW1,8807,1/18/2022 12:30
843,1/18/2022 13:00,NSW1,8793,1/18/2022 13:00
844,1/18/2022 13:30,NSW1,8702,1/18/2022 13:30
845,1/18/2022 14:00,NSW1,8777,1/18/2022 14:00
846,1/18/2022 14:30,NSW1,8867,1/18/2022 14:30
847,1/18/2022 15:00,NSW1,8835,1/18/2022 15:00
848,1/18/2022 15:30,NSW1,8817,1/18/2022 15:30
849,1/18/2022 16:00,NSW1,8850,1/18/2022 16:00
850,1/18/2022 16:30,NSW1,8936,1/18/2022 16:30
851,1/18/2022 17:00,NSW1,9069,1/18/2022 17:00
852,1/18/2022 17:30,NSW1,9002,1/18/2022 17:30
853,1/18/2022 18:00,NSW1,8999,1/18/2022 18:00
854,1/18/2022 18:30,NSW1,8850,1/18/2022 18:30
855,1/18/2022 19:00,NSW1,8722,1/18/2022 19:00
856,1/18/2022 19:30,NSW1,8703,1/18/2022 19:30
857,1/18/2022 20:00,NSW1,8623,1/18/2022 20:00
858,1/18/2022 20:30,NSW1,8456,1/18/2022 20:30
859,1/18/2022 21:00,NSW1,8230,1/18/2022 21:00
860,1/18/2022 21:30,NSW1,8133,1/18/2022 21:30
861,1/18/2022 22:00,NSW1,8001,1/18/2022 22:00
862,1/18/2022 22:30,NSW1,7946,1/18/2022 22:30
863,1/18/2022 23:00,NSW1,7803,1/18/2022 23:00
864,1/18/2022 23:30,NSW1,7632,1/18/2022 23:30
865,1/19/2022 0:00,NSW1,7501,1/19/2022 0:00
866,1/19/2022 0:30,NSW1,7292,1/19/2022 0:30
